pond_id,area_m2,area_mu,bnd_n,h05,h50,h75,h95,hmean,v05_m3,v50_m3,v75_m3,v95_m3,vmean_m3,dem_min,dem_mean,dem_max,qa
7150,8600.0,12.9,137,24.0,31.0,32.0,33.0,30.373,75.0,7300.0,15400.0,25300.0,4792.0,23.0,30.55,33.0,OK
7160,6500.0,9.75,101,9.0,10.0,10.0,11.0,9.656,125.0,3400.0,3400.0,10650.0,2273.4,8.0,9.63,11.0,OK
7181,4000.0,6.0,61,14.0,15.0,15.0,16.0,14.984,0.0,450.0,450.0,4950.0,442.8,14.0,14.963,16.0,OK
7190,127200.0,190.8,1085,4.0,5.0,6.0,6.0,4.971,2475.0,43500.0,143750.0,143750.0,42310.275,3.0,5.012,8.0,OK
7195,7300.0,10.95,117,29.0,30.0,31.0,33.0,30.228,0.0,2500.0,9375.0,25350.0,4067.5,29.0,30.123,34.0,OK
7223,346600.0,519.9,3167,11.0,16.0,18.0,20.0,15.783,12025.0,567775.0,1036900.0,1688800.0,530082.1,9.0,15.648,22.0,OK
7233,1200.0,1.8,41,14.0,14.0,15.0,15.0,14.366,0.0,0.0,1050.0,1050.0,384.3,14.0,14.391,15.0,OK
7257,800.0,1.2,33,6.0,7.0,7.0,7.0,6.697,0.0,300.0,300.0,300.0,209.1,6.0,6.755,7.0,OK
7265,185300.0,277.95,1521,-1.0,0.0,1.0,2.0,0.278,475.0,8900.0,166875.0,366150.0,52817.05,-2.0,0.258,9.0,OK
7287,4700.0,7.05,69,6.0,7.0,8.0,8.0,7.319,0.0,475.0,4075.0,4075.0,1623.4,6.0,7.269,8.0,OK
7300,58300.0,87.45,530,16.0,19.0,21.0,22.0,19.158,775.0,54625.0,128500.0,189200.0,59736.3,15.0,19.099,24.0,OK
7308,28700.0,43.05,213,20.0,21.0,22.0,23.0,21.197,1050.0,10225.0,32575.0,60450.0,14627.95,19.0,21.155,25.0,OK
7322,17200.0,25.8,261,-1.0,0.0,1.0,7.0,1.115,0.0,750.0,15600.0,126950.0,17595.25,-1.0,0.801,8.0,OK
7351,165400.0,248.1,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
7354,1200.0,1.8,37,11.0,13.0,13.0,13.0,12.297,0.0,1150.0,1150.0,1150.0,605.175,11.0,12.313,13.0,OK
7377,1600.0,2.4,37,30.0,31.0,31.0,31.0,30.703,0.0,800.0,800.0,800.0,562.4,30.0,30.614,31.0,OK
7389,4300.0,6.45,69,5.0,6.0,6.0,7.0,5.942,0.0,900.0,900.0,5600.0,847.8,5.0,5.918,7.0,OK
7410,6000.0,9.0,117,30.0,32.0,32.0,33.0,31.922,0.0,2150.0,2150.0,7800.0,2013.5,30.0,31.96,34.0,OK
7412,500.0,0.75,25,12.0,14.0,14.0,15.0,13.64,0.0,375.0,375.0,1125.0,267.0,12.0,13.636,15.0,OK
7415,7700.0,11.55,93,32.0,33.0,34.0,34.0,33.29,0.0,1525.0,7400.0,7400.0,3228.75,32.0,33.166,34.0,OK
7422,4200.0,6.3,101,32.0,35.0,36.0,39.0,35.079,0.0,3500.0,6475.0,21025.0,3735.025,32.0,35.16,39.0,OK
7430,11000.0,16.5,117,19.0,20.0,20.0,21.0,20.009,50.0,4050.0,4050.0,15650.0,4154.4,18.0,19.745,21.0,OK
7446,16700.0,25.05,209,9.0,11.0,12.0,12.0,10.722,0.0,12100.0,27175.0,27175.0,9514.6,9.0,10.594,12.0,OK
7459,1600.0,2.4,45,6.0,11.0,12.0,13.0,10.023,75.0,3250.0,4825.0,6900.0,2224.15,5.0,9.828,13.0,OK
7461,4600.0,6.9,105,13.0,14.0,14.0,15.0,13.952,0.0,750.0,750.0,6300.0,714.0,13.0,13.937,15.0,OK
7483,1000.0,1.5,33,10.6,11.0,12.0,13.0,11.71,60.0,100.0,875.0,2175.0,650.25,10.0,11.474,13.0,OK
7496,1600.0,2.4,41,12.0,13.0,13.0,13.0,12.854,0.0,225.0,225.0,225.0,192.15,12.0,12.894,13.0,OK
7514,8200.0,12.3,145,15.0,16.0,17.0,18.0,16.443,0.0,1025.0,6550.0,14925.0,3472.575,15.0,16.544,20.0,OK
7542,8300.0,12.45,93,6.0,10.0,11.0,14.0,9.711,75.0,12600.0,20150.0,45700.0,10800.975,5.0,9.185,15.0,OK
7543,900.0,1.35,25,31.0,33.0,33.0,33.0,32.32,0.0,775.0,775.0,775.0,384.0,31.0,32.367,33.0,OK
7563,6600.0,9.9,129,32.0,32.0,33.0,34.0,32.383,0.0,0.0,6325.0,14200.0,2422.475,32.0,32.277,35.0,OK
7592,700.0,1.05,29,9.0,10.0,11.0,12.6,10.0,25.0,450.0,1125.0,2650.0,450.0,8.0,10.163,13.0,OK
7623,2700.0,4.05,57,13.0,13.0,13.0,14.0,13.14,0.0,0.0,0.0,3075.0,430.5,13.0,13.102,14.0,OK
7656,5300.0,7.95,73,20.0,21.0,23.0,24.0,21.671,0.0,1250.0,9725.0,15425.0,3615.275,20.0,21.534,25.0,OK
7660,10700.0,16.05,121,31.0,32.0,33.0,39.0,33.025,0.0,1800.0,10125.0,79850.0,10396.25,31.0,32.468,39.0,OK
7662,900.0,1.35,29,9.0,11.0,12.0,12.6,10.385,25.0,1175.0,2225.0,2975.0,744.5,8.0,10.275,13.0,OK
7668,26400.0,39.6,401,-1.0,1.0,1.0,3.0,0.652,150.0,17775.0,17775.0,74925.0,12476.7,-2.0,0.641,5.0,OK
7695,2000.0,3.0,61,0.0,2.0,3.0,5.0,2.361,0.0,625.0,2200.0,6875.0,1193.575,0.0,2.523,5.0,OK
7729,50400.0,75.6,385,13.0,15.0,16.0,17.0,15.503,4325.0,13700.0,41750.0,85400.0,27809.15,10.0,15.562,20.0,OK
7732,1400.0,2.1,53,9.0,12.0,12.0,13.0,11.137,50.0,2275.0,2275.0,3875.0,1412.0,8.0,11.133,13.0,OK
7736,54500.0,81.75,435,5.0,10.0,12.0,14.0,9.628,3400.0,109600.0,196050.0,304125.0,96645.1,-11.0,8.973,17.0,OK
7785,33200.0,49.8,301,8.0,10.0,10.0,11.0,9.615,1000.0,20350.0,20350.0,54925.0,13805.0,7.0,9.522,13.0,OK
7834,4200.0,6.3,93,8.0,8.0,8.0,9.0,8.09,300.0,300.0,300.0,5325.0,752.25,7.0,8.009,9.0,OK
7857,2100.0,3.15,45,8.0,10.0,11.0,12.0,10.2,0.0,525.0,1650.0,4150.0,750.0,8.0,10.449,12.0,OK
7884,5200.0,7.8,101,12.0,14.0,15.0,16.0,14.175,175.0,2425.0,6175.0,11875.0,3081.25,11.0,14.166,16.0,OK
7904,222600.0,333.9,1560,18.0,22.0,23.0,24.0,21.437,15575.0,332325.0,505400.0,733325.0,262161.125,13.0,20.973,26.0,OK
7924,9000.0,13.5,129,9.0,10.0,10.0,12.6,9.738,75.0,3525.0,3525.0,29610.0,2621.1,8.0,9.828,13.0,OK
7927,2300.0,3.45,69,20.0,21.0,21.0,22.0,21.072,0.0,450.0,450.0,3175.0,646.2,20.0,21.0,22.0,OK
7938,26700.0,40.05,197,19.0,20.0,21.0,22.0,20.181,225.0,9525.0,34625.0,63050.0,14068.1,18.0,19.842,23.0,OK
7948,500.0,0.75,25,8.0,9.0,10.0,10.0,9.0,0.0,250.0,875.0,875.0,250.0,8.0,8.939,10.0,OK
7978,17000.0,25.5,229,24.0,25.0,25.0,26.0,24.952,0.0,1650.0,1650.0,20400.0,1570.8,24.0,24.974,26.0,OK
8000,1300.0,1.95,33,17.0,17.0,18.0,18.0,17.394,0.0,0.0,1000.0,1000.0,394.0,17.0,17.42,18.0,OK
8033,20800.0,31.2,283,22.0,25.0,25.0,26.9,24.313,0.0,22450.0,22450.0,65095.0,13484.65,22.0,24.222,28.0,OK
8099,1000.0,1.5,37,23.0,24.0,24.0,25.0,23.757,0.0,450.0,450.0,1850.0,340.65,23.0,23.746,25.0,OK
8119,4100.0,6.15,93,14.0,15.0,15.0,15.4,14.548,1800.0,4875.0,4875.0,6925.0,3485.1,12.0,14.104,16.0,OK
8120,700.0,1.05,29,3.0,3.0,4.0,4.0,3.448,0.0,0.0,625.0,625.0,280.0,3.0,3.419,4.0,OK
8137,12200.0,18.3,137,14.0,15.0,16.0,16.0,15.115,1050.0,4225.0,11450.0,11450.0,5055.875,12.0,15.327,19.0,OK
8150,500.0,0.75,25,3.0,3.0,3.0,4.0,3.12,0.0,0.0,0.0,775.0,93.0,3.0,3.061,4.0,OK
8173,2400.0,3.6,73,21.0,22.0,23.0,23.0,21.877,0.0,1375.0,4050.0,4050.0,1205.875,21.0,21.782,23.0,OK
8184,11500.0,17.25,133,14.0,16.0,17.0,17.4,15.706,0.0,5975.0,16725.0,21895.0,4328.6,14.0,15.75,18.0,OK
8188,157000.0,235.5,0,,,,,,,,,,,,,,NO_DEM_ON_BOUNDARY
8193,2200.0,3.3,53,2.0,4.0,4.0,5.0,3.654,0.0,2175.0,2175.0,4650.0,1595.45,2.0,3.391,6.0,OK
8204,7200.0,10.8,109,14.0,16.0,16.0,17.6,15.418,375.0,7750.0,7750.0,19390.0,5334.7,13.0,15.359,18.0,OK
8205,3100.0,4.65,57,16.0,17.0,18.0,20.0,17.456,0.0,850.0,3300.0,9850.0,1967.2,16.0,17.425,20.0,OK
8206,27300.0,40.95,241,18.0,22.0,23.0,25.0,21.918,3850.0,43300.0,65550.0,120025.0,41832.2,16.0,21.042,25.0,OK
8208,800.0,1.2,37,21.0,22.0,23.0,23.0,22.054,0.0,375.0,1250.0,1250.0,422.25,21.0,22.02,23.0,OK
8215,5800.0,8.7,89,14.0,14.0,14.0,15.0,14.186,75.0,75.0,75.0,4750.0,944.55,13.0,14.314,15.0,OK
8228,9100.0,13.65,97,23.0,23.0,24.0,24.0,23.443,1150.0,1150.0,7975.0,7975.0,4173.475,22.0,23.228,24.0,OK
8257,13200.0,19.8,213,2.0,3.0,4.0,6.0,3.315,0.0,3475.0,13075.0,36900.0,6499.0,2.0,3.883,12.0,OK
8277,42800.0,64.2,334,18.0,21.0,22.0,23.0,20.867,50.0,45500.0,80575.0,124325.0,42281.4,17.0,20.357,24.0,OK
8289,4800.0,7.2,73,17.0,18.0,18.0,18.0,17.797,25.0,775.0,775.0,775.0,622.75,16.0,17.882,19.0,OK
8295,7300.0,10.95,89,20.4,23.0,24.0,24.6,22.987,110.0,3325.0,8225.0,13175.0,3299.325,20.0,23.045,25.0,OK
8314,900.0,1.35,37,22.0,23.0,23.0,23.0,22.676,0.0,475.0,475.0,475.0,321.1,22.0,22.655,23.0,OK
8340,4000.0,6.0,61,15.0,17.0,19.0,19.0,17.317,25.0,1850.0,7450.0,7450.0,2618.725,14.0,17.44,19.0,OK
8371,67700.0,101.55,509,21.0,23.0,25.0,26.0,23.508,8125.0,49300.0,161575.0,225525.0,75246.1,18.0,23.019,29.0,OK
8380,11700.0,17.55,189,15.0,17.0,17.0,19.0,16.807,400.0,6925.0,6925.0,31400.0,5998.6,14.0,16.769,19.0,OK
8497,7800.0,11.7,89,24.0,25.0,26.0,26.6,25.131,0.0,950.0,5300.0,10535.0,1519.85,24.0,25.429,27.0,OK
8553,3900.0,5.85,73,20.0,21.0,22.0,22.0,21.151,0.0,2050.0,6225.0,6225.0,2680.425,20.0,20.71,22.0,OK
8554,43200.0,64.8,377,17.0,20.0,21.0,21.0,19.695,850.0,19575.0,53850.0,53850.0,15518.5,15.0,19.897,23.0,OK
8560,12000.0,18.0,129,4.0,5.0,6.0,6.0,5.298,875.0,2700.0,9800.0,9800.0,4815.8,0.0,5.418,10.0,OK
8590,142400.0,213.6,1223,0.0,2.0,2.0,6.0,1.783,2900.0,84150.0,84150.0,671100.0,68770.125,-6.0,1.787,12.0,OK
8603,1100.0,1.65,37,9.8,12.0,13.0,13.0,12.057,65.0,425.0,1275.0,1275.0,473.45,8.0,12.19,13.0,OK
8701,18700.0,28.05,169,19.0,21.0,22.0,23.0,21.018,0.0,6675.0,19300.0,38400.0,6902.25,19.0,21.156,23.0,OK
8762,1200.0,1.8,37,10.8,11.0,12.0,12.0,11.286,40.0,50.0,1450.0,1450.0,450.4,10.0,11.134,12.0,OK
8776,17100.0,25.65,145,7.0,8.0,8.0,8.0,7.524,100.0,9125.0,9125.0,9125.0,4829.1,6.0,7.518,8.0,OK
8796,700.0,1.05,29,0.0,1.0,1.0,1.0,0.69,0.0,275.0,275.0,275.0,189.75,0.0,0.744,1.0,OK
8844,1700.0,2.55,45,7.0,8.0,8.0,9.0,7.889,0.0,350.0,350.0,2525.0,311.15,7.0,7.89,9.0,OK
8883,27000.0,40.5,301,1.0,1.0,2.0,4.0,1.528,3275.0,3275.0,23600.0,80700.0,14006.6,0.0,1.386,5.0,OK
8916,700.0,1.05,33,14.0,15.0,15.0,15.0,14.818,0.0,150.0,150.0,150.0,122.7,14.0,14.867,15.0,OK
8966,19100.0,28.65,229,7.0,11.0,12.0,13.0,10.721,1025.0,23625.0,39075.0,57725.0,20374.65,5.0,10.376,15.0,OK
8981,1300.0,1.95,41,7.0,8.0,8.0,9.0,7.756,0.0,900.0,900.0,2475.0,680.4,7.0,7.644,9.0,OK
8984,31600.0,47.4,373,13.0,14.0,15.0,18.0,14.635,50.0,3975.0,24500.0,125400.0,17008.375,12.0,14.543,18.0,OK
8995,900.0,1.35,33,7.0,8.0,8.0,8.0,7.625,0.0,350.0,350.0,350.0,218.75,7.0,7.755,9.0,OK
8997,2100.0,3.15,49,1.0,1.0,2.0,2.0,1.306,0.0,0.0,2100.0,2100.0,642.6,1.0,1.229,2.0,OK
9035,900.0,1.35,29,1.0,3.0,3.0,4.0,2.31,0.0,925.0,925.0,2125.0,493.75,1.0,2.333,4.0,OK
9043,80200.0,120.3,490,25.0,26.0,27.0,28.0,26.306,775.0,17025.0,66375.0,144750.0,32126.1,24.0,26.33,29.0,OK
9054,3200.0,4.8,101,11.0,13.0,16.0,17.0,13.673,0.0,3700.0,12500.0,16100.0,5483.45,11.0,13.402,17.0,OK
9067,600.0,0.9,25,2.0,3.0,3.0,4.0,2.833,0.0,150.0,150.0,950.0,124.95,2.0,2.972,5.0,OK
9096,3200.0,4.8,81,7.0,8.0,9.0,10.0,8.086,0.0,1050.0,4325.0,8400.0,1331.65,7.0,8.012,10.0,OK
9106,8900.0,13.35,105,21.0,23.0,24.0,24.0,22.752,0.0,6175.0,14725.0,14725.0,5114.8,21.0,22.56,24.0,OK
9109,1300.0,1.95,37,2.0,2.0,3.0,4.0,2.6,25.0,25.0,950.0,2575.0,580.0,1.0,2.563,5.0,OK
9118,500.0,0.75,25,19.0,20.0,20.0,20.0,19.64,0.0,275.0,275.0,275.0,176.0,19.0,19.667,20.0,OK
9122,43000.0,64.5,353,12.0,14.0,14.0,15.0,13.559,0.0,19375.0,19375.0,54650.0,12671.8,12.0,13.923,17.0,OK
9134,1600.0,2.4,41,19.0,20.0,20.0,21.0,19.634,0.0,925.0,925.0,2925.0,586.45,19.0,19.624,21.0,OK
9154,3500.0,5.25,77,17.0,20.0,20.0,21.2,19.592,50.0,2725.0,2725.0,7005.0,2062.0,16.0,19.648,22.0,OK
9165,23000.0,34.5,305,18.0,20.0,21.0,21.0,19.793,0.0,13850.0,33250.0,33250.0,11645.45,18.0,19.765,22.0,OK
9171,4200.0,6.3,109,13.0,13.0,14.0,14.0,13.275,0.0,0.0,4150.0,4150.0,1141.25,13.0,13.256,14.0,OK
9182,2600.0,3.9,61,18.0,20.0,20.0,21.0,19.525,0.0,1600.0,1600.0,4850.0,970.625,18.0,19.563,21.0,OK
9212,10800.0,16.2,165,16.0,20.0,20.0,24.0,19.396,250.0,13400.0,13400.0,61750.0,8749.2,15.0,19.227,26.0,OK
9213,37100.0,55.65,414,14.0,16.0,18.0,20.0,16.429,300.0,32500.0,85425.0,160750.0,42999.775,13.0,16.195,20.0,OK
9216,35100.0,52.65,245,0.0,1.0,1.0,2.0,0.621,100.0,25300.0,25300.0,60575.0,15749.2,-1.0,0.414,3.0,OK
9235,50100.0,75.15,370,10.0,14.0,16.0,17.0,14.298,2925.0,32000.0,92700.0,139800.0,39375.5,7.0,14.49,19.0,OK
9247,22400.0,33.6,234,1.0,7.0,9.0,13.0,6.08,725.0,40475.0,73625.0,159050.0,30539.0,0.0,6.731,14.0,OK
9253,4200.0,6.3,69,22.0,23.0,23.0,23.0,22.681,0.0,1125.0,1125.0,1125.0,766.125,22.0,22.778,23.0,OK
9259,12000.0,18.0,157,12.0,13.0,15.0,16.0,13.592,0.0,2975.0,20575.0,34050.0,7770.2,12.0,13.564,16.0,OK
9273,3100.0,4.65,53,21.0,22.0,22.0,22.0,21.604,0.0,1450.0,1450.0,1450.0,875.8,21.0,21.616,22.0,OK
9279,25700.0,38.55,253,31.0,31.0,32.0,34.0,31.751,0.0,0.0,13250.0,63025.0,9950.75,31.0,31.829,36.0,OK
9306,36700.0,55.05,297,11.0,13.0,15.0,17.0,13.375,0.0,12250.0,68125.0,140125.0,21850.0,11.0,13.567,18.0,OK
9326,4900.0,7.35,73,9.0,13.0,13.0,14.0,12.151,0.0,7850.0,7850.0,12900.0,4878.5,9.0,11.785,14.0,OK
9355,194000.0,291.0,923,7.0,9.0,10.0,11.9,8.795,1050.0,143900.0,310750.0,683507.5,119412.75,6.0,8.576,13.0,OK
9396,1000.0,1.5,41,18.0,19.0,19.0,19.0,18.805,0.0,350.0,350.0,350.0,281.75,18.0,18.77,19.0,OK
9399,21900.0,32.85,241,20.0,21.0,22.0,26.0,21.845,0.0,650.0,16300.0,107375.0,13874.25,20.0,21.695,27.0,OK
9440,47900.0,71.85,297,17.0,19.0,19.0,21.0,18.745,550.0,27125.0,27125.0,107975.0,21808.25,16.0,19.082,27.0,OK
9443,2000.0,3.0,53,19.0,19.0,20.0,20.0,19.396,0.0,0.0,1850.0,1850.0,732.6,19.0,19.302,20.0,OK
9461,37100.0,55.65,270,19.0,21.0,22.0,23.0,21.155,2675.0,24450.0,57100.0,96375.0,29510.75,12.0,20.629,25.0,OK
9465,900.0,1.35,29,29.0,30.0,30.0,30.0,29.759,0.0,200.0,200.0,200.0,151.8,29.0,29.843,30.0,OK
9467,800.0,1.2,29,14.4,15.0,15.0,15.0,15.0,80.0,200.0,200.0,200.0,200.0,14.0,14.83,15.0,OK
9486,25600.0,38.4,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,OK
9501,7600.0,11.4,125,20.0,21.0,22.0,22.0,21.033,0.0,2150.0,6825.0,6825.0,2304.275,20.0,21.259,23.0,OK
9516,1000.0,1.5,33,15.0,15.0,16.0,16.0,15.364,0.0,0.0,925.0,925.0,336.7,15.0,15.351,16.0,OK
9543,1600.0,2.4,53,10.0,10.0,10.0,10.0,10.0,100.0,100.0,100.0,100.0,100.0,9.0,10.0,11.0,OK
9564,1200.0,1.8,33,20.0,21.0,21.0,22.0,20.879,0.0,575.0,575.0,1900.0,505.425,20.0,20.831,22.0,OK
9567,13500.0,20.25,173,8.0,9.0,9.0,10.0,9.042,675.0,5475.0,5475.0,19300.0,6055.65,6.0,8.777,11.0,OK
9570,7900.0,11.85,121,11.0,14.0,14.0,16.0,13.534,75.0,9300.0,9300.0,26450.0,6888.45,10.0,13.194,16.0,OK
9609,19600.0,29.4,205,0.0,1.0,1.0,3.0,0.726,1800.0,15800.0,15800.0,58725.0,11964.0,-3.0,0.36,6.0,OK
9630,5800.0,8.7,85,19.2,20.0,21.0,21.0,20.438,25.0,125.0,3225.0,3225.0,1482.8,19.0,20.531,21.0,OK
9658,2000.0,3.0,57,12.8,14.0,15.0,15.0,14.148,40.0,300.0,2600.0,2600.0,640.4,12.0,14.046,15.0,OK
9670,9900.0,14.85,105,10.0,11.0,11.0,12.0,11.029,0.0,875.0,875.0,11100.0,1171.525,10.0,11.011,12.0,OK
9685,7900.0,11.85,109,14.0,18.0,18.0,19.0,16.762,1575.0,20775.0,20775.0,29700.0,13650.5,13.0,15.798,19.0,OK
9686,352300.0,528.45,2869,8.0,9.0,10.0,10.0,8.994,11050.0,108200.0,403550.0,403550.0,107617.1,6.0,8.993,12.0,OK
9699,500.0,0.75,25,15.0,16.0,16.0,17.0,15.84,0.0,275.0,275.0,950.0,231.0,15.0,15.848,17.0,OK
9704,5700.0,8.55,89,13.0,16.0,17.0,19.0,15.932,0.0,3825.0,8575.0,20075.0,3643.1,13.0,16.062,20.0,OK
9724,7200.0,10.8,93,8.0,9.0,10.0,11.0,9.303,25.0,2850.0,8775.0,16825.0,4645.275,7.0,9.027,15.0,OK
9728,7300.0,10.95,93,12.0,13.0,14.0,14.4,12.805,1550.0,6225.0,12550.0,15890.0,5313.375,10.0,12.534,15.0,OK
9749,5600.0,8.4,85,16.0,18.0,19.0,19.0,17.643,0.0,3300.0,7325.0,7325.0,2523.525,16.0,17.906,20.0,OK
9753,9600.0,14.4,145,10.0,15.0,16.0,18.0,15.235,250.0,7150.0,14200.0,33425.0,8806.75,8.0,15.112,19.0,OK
9790,3900.0,5.85,117,5.0,9.0,9.0,10.0,8.53,0.0,2775.0,2775.0,7175.0,2117.0,5.0,8.665,10.0,OK
9803,23900.0,35.85,173,17.0,18.0,18.0,20.0,18.12,0.0,3625.0,3625.0,48725.0,6016.0,17.0,18.138,21.0,OK
9810,12100.0,18.15,137,12.0,13.0,14.0,14.0,13.08,0.0,3650.0,12675.0,12675.0,4372.0,12.0,13.083,14.0,OK
9816,2600.0,3.9,65,14.0,16.0,16.0,17.0,15.613,125.0,2275.0,2275.0,5425.0,1559.05,12.0,15.423,18.0,OK
9826,800.0,1.2,29,-14.0,-10.0,-8.0,-7.4,-9.852,0.0,450.0,1550.0,2225.0,516.6,-14.0,-9.277,-7.0,OK
9831,900.0,1.35,33,13.0,13.0,14.0,14.0,13.364,0.0,0.0,875.0,875.0,318.5,13.0,13.34,14.0,OK
9841,95700.0,143.55,679,14.0,14.0,15.0,15.0,14.426,1675.0,1675.0,64300.0,64300.0,28353.25,13.0,14.388,16.0,OK
9843,3900.0,5.85,117,8.0,10.0,10.0,10.0,9.513,0.0,2200.0,2200.0,2200.0,1226.0,8.0,9.589,10.0,OK
9853,7100.0,10.65,130,15.0,16.0,17.0,18.0,16.546,0.0,575.0,5650.0,13050.0,3345.95,15.0,16.5,18.0,OK
9863,500.0,0.75,21,0.0,0.0,0.0,1.0,0.143,0.0,0.0,0.0,700.0,100.1,0.0,0.097,1.0,OK
9877,1300.0,1.95,41,18.0,18.0,19.0,19.0,18.41,25.0,25.0,900.0,900.0,383.75,17.0,18.507,19.0,OK
9904,5600.0,8.4,77,4.0,6.0,7.0,9.0,6.203,75.0,2125.0,5300.0,16200.0,2769.525,3.0,6.544,10.0,OK
9908,1200.0,1.8,41,0.0,1.0,3.0,5.0,1.744,125.0,875.0,3100.0,6100.0,1637.6,-4.0,1.464,5.0,OK
9911,1400.0,2.1,41,13.0,13.0,14.0,14.0,13.415,0.0,0.0,1325.0,1325.0,549.875,13.0,13.312,14.0,OK
9933,6200.0,9.3,105,44.0,46.0,46.0,48.0,45.905,0.0,3150.0,3150.0,17025.0,2895.875,44.0,45.738,48.0,OK
9939,8500.0,12.75,161,-1.0,0.0,0.0,1.0,0.169,0.0,675.0,675.0,9375.0,2145.3,-1.0,0.119,2.0,OK
9944,55700.0,83.55,454,31.0,33.0,35.0,39.0,33.896,75.0,29275.0,116050.0,340475.0,64219.0,30.0,33.453,40.0,OK
9951,47100.0,70.65,625,20.0,23.0,24.0,25.0,22.865,2950.0,50175.0,92050.0,140175.0,46624.5,18.0,22.49,28.0,OK
10002,7400.0,11.1,81,5.0,7.0,8.0,9.0,7.123,0.0,1250.0,8175.0,15875.0,2101.775,5.0,7.116,9.0,OK
10015,20200.0,30.3,421,0.0,3.0,4.0,6.0,2.91,0.0,14775.0,27725.0,70650.0,14010.0,0.0,3.228,7.0,OK
10016,11200.0,16.8,169,11.0,12.0,12.0,13.0,12.048,0.0,2425.0,2425.0,12325.0,2900.2,11.0,12.077,14.0,OK
10028,8800.0,13.2,197,13.0,16.0,18.0,19.0,16.208,0.0,5825.0,19475.0,28175.0,7140.6,13.0,16.501,19.0,OK
10036,3100.0,4.65,61,13.0,13.0,14.0,14.0,13.344,0.0,0.0,2375.0,2375.0,817.0,13.0,13.387,14.0,OK
10061,2000.0,3.0,61,17.0,17.0,18.0,19.0,17.482,50.0,50.0,1625.0,4100.0,809.15,16.0,17.55,20.0,OK
10084,1500.0,2.25,49,39.0,41.0,41.0,42.6,40.783,0.0,500.0,500.0,3305.0,424.05,39.0,41.059,43.0,OK
10134,600.0,0.9,21,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,OK
10136,31400.0,47.1,345,12.0,14.0,15.0,17.0,14.352,925.0,15375.0,39900.0,105025.0,24007.8,10.0,14.06,17.0,OK
10175,31800.0,47.7,193,16.0,17.0,17.0,18.0,16.958,3450.0,17675.0,17675.0,48625.0,17077.55,14.0,16.584,19.0,OK
10177,4100.0,6.15,113,34.6,38.0,39.0,40.0,37.696,90.0,3800.0,7850.0,13000.0,3078.0,34.0,37.688,42.0,OK
10178,3900.0,5.85,61,9.0,10.0,11.0,11.0,10.18,0.0,525.0,3250.0,3250.0,1015.5,9.0,10.305,11.0,OK
10185,2400.0,3.6,45,11.0,11.0,12.0,12.0,11.295,25.0,25.0,2200.0,2200.0,666.625,10.0,11.261,12.0,OK
10200,4300.0,6.45,73,2.0,3.0,3.0,3.0,2.522,50.0,2350.0,2350.0,2350.0,1250.6,1.0,2.565,4.0,OK
10258,14100.0,21.15,145,19.0,20.0,20.0,22.0,19.778,525.0,6200.0,6200.0,34475.0,4940.15,18.0,19.841,23.0,OK
10266,8400.0,12.6,89,36.0,37.0,38.0,39.0,37.176,450.0,4300.0,12150.0,21125.0,5681.6,35.0,36.793,40.0,OK
10275,700.0,1.05,29,10.0,10.0,11.0,11.0,10.448,0.0,0.0,550.0,550.0,246.4,10.0,10.488,11.0,OK
10283,3500.0,5.25,61,17.0,18.0,19.0,20.0,18.213,0.0,975.0,3650.0,7200.0,1544.775,17.0,18.316,20.0,OK
10337,2200.0,3.3,49,2.0,3.0,3.0,4.0,3.043,50.0,350.0,350.0,3050.0,466.1,1.0,2.92,4.0,OK
10386,43100.0,64.65,413,6.0,10.0,10.0,13.4,9.316,0.0,47200.0,47200.0,193305.0,32032.3,6.0,9.404,14.0,OK
10427,2700.0,4.05,69,0.0,1.0,1.0,3.0,1.116,0.0,350.0,350.0,6900.0,721.2,0.0,1.07,3.0,OK
10437,14800.0,22.2,145,6.0,8.0,9.0,9.0,7.917,425.0,5725.0,16100.0,16100.0,5361.875,4.0,8.066,10.0,OK
10492,13900.0,20.85,213,8.0,9.0,10.0,10.0,9.292,75.0,1775.0,12750.0,12750.0,4979.7,7.0,9.24,11.0,OK
10501,132100.0,198.15,774,8.0,12.0,14.0,19.0,12.636,6400.0,76025.0,272675.0,917750.0,132565.4,3.0,12.539,24.0,OK
10569,37600.0,56.4,405,17.0,19.0,21.0,22.0,19.117,1625.0,32400.0,82100.0,122725.0,34842.375,16.0,19.124,22.0,OK
10575,7000.0,10.5,145,12.0,14.0,18.0,19.0,15.035,0.0,2850.0,21550.0,28450.0,6797.875,12.0,15.779,20.0,OK
10667,3800.0,5.7,57,28.0,30.0,30.0,31.0,29.754,0.0,1800.0,1800.0,5575.0,1394.1,28.0,29.768,31.0,OK
10677,800.0,1.2,37,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,OK
10707,600.0,0.9,25,16.0,17.0,17.0,17.0,16.792,0.0,125.0,125.0,125.0,99.0,16.0,16.892,18.0,OK
